customer_id,first_name,last_name,gender,age,city,state,occupation,annual_income,customer_segment,join_date
281,Anvi,Mitter,Female,29,Chennai,Tamil Nadu,Student,290105,Platinum,2023-04-21
282,Ati,Kalita,Female,26,Hyderabad,Telangana,Lawyer,1202664,Standard,2024-02-25
283,Kamala,Hans,Female,52,Surat,Gujarat,Teacher,666175,Gold,2023-04-15
284,Pranav,Salvi,Male,56,Bengaluru,Karnataka,Manager,2196105,Standard,2024-11-13
285,Aryan,Trivedi,Male,46,Indore,Madhya Pradesh,Software Engineer,1147160,Standard,2019-06-29
286,Jalsa,Bhasin,Female,36,Jaipur,Rajasthan,Doctor,2131552,Silver,2021-05-13
287,Pooja,Sodhi,Female,37,Hyderabad,Telangana,Doctor,2319902,Platinum,2024-10-06
288,Vamakshi,Prasad,Female,54,Lucknow,Uttar Pradesh,Doctor,1971418,Platinum,2024-05-29
289,Sai,Chaudhuri,Female,51,Chandigarh,Chandigarh,Business,2601689,Standard,2020-05-18
290,Rayaan,Kulkarni,Male,26,Jaipur,Rajasthan,Doctor,2880362,Gold,2025-09-24
291,Manan,Singhal,Male,24,Chandigarh,Chandigarh,Lawyer,1578488,Silver,2025-01-22
292,Lucky,Luthra,Male,28,Surat,Gujarat,Business,1351797,Standard,2023-12-21
293,Max,Tailor,Male,32,Noida,Uttar Pradesh,Professor,892337,Gold,2024-11-15
294,Udyati,Sehgal,Female,43,Delhi,Delhi,Student,317525,Standard,2022-07-07
295,Neel,Krishnan,Male,32,Pune,Maharashtra,Professor,871139,Standard,2022-07-15
296,Robert,Butala,Male,20,Bengaluru,Karnataka,Manager,1206287,Standard,2020-08-01
297,Chaaya,Narayanan,Female,57,Ahmedabad,Gujarat,Software Engineer,1783795,Standard,2025-01-16
298,Gavin,Peri,Male,27,Hyderabad,Telangana,Student,234177,Standard,2018-12-08
299,Ekani,Sarraf,Female,33,Chennai,Tamil Nadu,Teacher,806937,Standard,2019-05-02
300,Aarnav,Ganesh,Male,68,Lucknow,Uttar Pradesh,Doctor,2080437,Silver,2020-04-20
301,Jai,Bansal,Male,49,Noida,Uttar Pradesh,Teacher,838665,Silver,2023-05-19
302,Ayushman,Toor,Male,27,Indore,Madhya Pradesh,Consultant,1914762,Standard,2019-11-23
303,Wazir,Barad,Male,54,Hyderabad,Telangana,Government Employee,869954,Standard,2023-10-12
304,Harshil,Luthra,Male,51,Mumbai,Maharashtra,Consultant,2412481,Standard,2021-06-03
305,Imaran,Kibe,Male,58,Delhi,Delhi,Professor,1685944,Standard,2025-06-29
306,Ganga,Hans,Female,68,Pune,Maharashtra,Business,1068124,Standard,2022-12-17
307,Atharv,Palla,Male,65,Jaipur,Rajasthan,Teacher,804488,Silver,2023-03-21
308,Neel,Sridhar,Male,39,Chandigarh,Chandigarh,Student,284706,Gold,2021-01-06
309,Maanas,Bahri,Male,58,Ahmedabad,Gujarat,Lawyer,2258336,Standard,2026-06-03
310,Yug,Vaidya,Male,47,Surat,Gujarat,Teacher,775413,Standard,2024-09-01
311,Balendra,Dhar,Male,20,Noida,Uttar Pradesh,Student,204579,Standard,2018-11-14
312,Meghana,Salvi,Female,52,Nagpur,Maharashtra,Consultant,2570272,Standard,2022-07-18
313,Siddharth,Rout,Male,67,Pune,Maharashtra,Doctor,1800018,Standard,2021-05-15
314,Anya,Dasgupta,Female,41,Surat,Gujarat,Business,1522086,Standard,2022-01-27
315,Xiti,Bora,Female,29,Pune,Maharashtra,Lawyer,1610852,Standard,2023-08-24
316,Vamakshi,Hayre,Female,69,Chennai,Tamil Nadu,Manager,1989000,Standard,2020-04-26
317,Osha,Chander,Female,70,Jaipur,Rajasthan,Teacher,625762,Standard,2024-08-24
318,Tanvi,Prasad,Female,38,Mumbai,Maharashtra,Manager,1115163,Silver,2021-12-18
319,Ojasvi,Krishnamurthy,Female,45,Indore,Madhya Pradesh,Lawyer,2063789,Standard,2024-12-17
320,Irya,Dubey,Female,64,Delhi,Delhi,Manager,1837698,Gold,2023-07-31
321,Inaya,Varughese,Female,58,Chennai,Tamil Nadu,Government Employee,956068,Platinum,2026-03-11
322,Dhruv,Ratta,Male,43,Lucknow,Uttar Pradesh,Teacher,751893,Standard,2021-06-21
323,Victor,Kala,Male,56,Nagpur,Maharashtra,Student,174857,Silver,2026-06-28
324,Lila,Rout,Female,33,Mumbai,Maharashtra,Student,166180,Silver,2026-05-08
325,Urvashi,Rajan,Female,20,Jaipur,Rajasthan,Manager,1702903,Silver,2023-07-03
326,Ubika,Shetty,Female,66,Ahmedabad,Gujarat,Manager,1680168,Standard,2019-09-07
327,Chatura,Korpal,Male,38,Kolkata,West Bengal,Consultant,2439099,Silver,2023-05-16
328,Jatin,Kalla,Male,29,Indore,Madhya Pradesh,Teacher,413586,Standard,2024-10-17
329,Charita,Pandya,Female,67,Chennai,Tamil Nadu,Consultant,1393925,Standard,2024-02-01
330,Nimrat,Kanda,Female,62,Chennai,Tamil Nadu,Doctor,2483199,Gold,2023-04-03
331,Chavvi,Sathe,Female,22,Bengaluru,Karnataka,Doctor,1457189,Standard,2019-01-14
332,Varenya,Khanna,Female,38,Lucknow,Uttar Pradesh,Teacher,824942,Silver,2022-11-20
333,Teerth,Sarin,Male,37,Noida,Uttar Pradesh,Consultant,2117867,Gold,2026-05-27
334,Avi,Sagar,Male,25,Hyderabad,Telangana,Manager,1966938,Platinum,2025-07-30
335,Aarush,Din,Male,19,Ahmedabad,Gujarat,Doctor,2857532,Standard,2020-01-19
336,Ekaja,Chana,Female,26,Chandigarh,Chandigarh,Lawyer,2485400,Silver,2021-06-28
337,Brijesh,Sachar,Male,63,Kolkata,West Bengal,Teacher,562157,Silver,2021-05-14
338,Vinaya,Bhandari,Female,38,Bengaluru,Karnataka,Professor,854666,Silver,2021-08-13
339,Alka,Buch,Female,40,Chandigarh,Chandigarh,Lawyer,2226291,Standard,2023-10-04
340,Praneel,Jaggi,Male,21,Chandigarh,Chandigarh,Software Engineer,1707266,Gold,2024-07-30
341,Yatan,Dube,Male,38,Bengaluru,Karnataka,Business,1690621,Gold,2024-12-22
342,Elijah,Sundaram,Male,36,Noida,Uttar Pradesh,Manager,1988207,Gold,2025-08-10
343,Radha,Nath,Female,35,Chandigarh,Chandigarh,Doctor,2531811,Standard,2025-06-30
344,Arunima,Bir,Female,50,Mumbai,Maharashtra,Government Employee,1059392,Silver,2019-04-07
345,Naveen,Zacharia,Male,54,Nagpur,Maharashtra,Software Engineer,1508039,Standard,2023-09-17
346,Falan,Gera,Male,67,Lucknow,Uttar Pradesh,Teacher,423835,Silver,2021-01-22
347,Aayush,Chander,Male,58,Jaipur,Rajasthan,Government Employee,936822,Standard,2025-02-17
348,Arunima,Kala,Female,69,Hyderabad,Telangana,Business,3025617,Gold,2024-02-27
349,Leela,Patla,Female,62,Mumbai,Maharashtra,Business,2902301,Standard,2019-10-29
350,Kashvi,Sangha,Female,31,Ahmedabad,Gujarat,Professor,1715548,Standard,2025-05-25
351,Vihaan,Kaur,Male,64,Pune,Maharashtra,Manager,2406516,Platinum,2024-02-07
352,Rachana,Kamdar,Female,41,Surat,Gujarat,Professor,974236,Standard,2026-05-15
353,Ekapad,Chowdhury,Male,25,Ahmedabad,Gujarat,Manager,1406961,Standard,2020-07-23
354,Arjun,Aggarwal,Male,36,Delhi,Delhi,Software Engineer,1003028,Gold,2022-01-04
355,Advika,Sridhar,Female,38,Nagpur,Maharashtra,Doctor,1534914,Gold,2022-08-11
356,Krishna,Mistry,Female,49,Bengaluru,Karnataka,Doctor,2800381,Platinum,2020-04-12
357,Daksha,Mohanty,Female,19,Ahmedabad,Gujarat,Lawyer,1447056,Standard,2022-08-02
358,Libni,Sahni,Female,31,Hyderabad,Telangana,Consultant,2817764,Silver,2023-06-18
359,Timothy,Palla,Male,56,Ahmedabad,Gujarat,Student,247511,Gold,2019-10-20
360,Megha,Anand,Female,24,Delhi,Delhi,Business,3251044,Standard,2024-04-14
361,Lakshmi,Sekhon,Female,20,Pune,Maharashtra,Manager,1745685,Standard,2024-02-29
362,Harish,Raval,Male,22,Chennai,Tamil Nadu,Manager,2060192,Standard,2023-12-12
363,Yoshita,Saran,Female,57,Nagpur,Maharashtra,Consultant,2073233,Silver,2022-06-05
364,Anmol,Patil,Male,41,Kolkata,West Bengal,Software Engineer,1002755,Silver,2022-03-29
365,Gaurangi,Venkataraman,Female,27,Surat,Gujarat,Consultant,2433464,Standard,2022-03-08
366,Yashodhara,Khalsa,Female,20,Delhi,Delhi,Consultant,1068841,Standard,2020-07-17
367,Reva,Chad,Female,27,Ahmedabad,Gujarat,Lawyer,1889119,Silver,2026-03-15
368,Viraj,Amble,Male,28,Pune,Maharashtra,Manager,2185697,Standard,2021-06-03
369,Deepa,Dixit,Female,50,Chandigarh,Chandigarh,Government Employee,852713,Standard,2019-10-29
370,Siya,Tailor,Female,39,Pune,Maharashtra,Lawyer,834890,Silver,2024-01-13
371,Rajeshri,Mittal,Female,64,Surat,Gujarat,Government Employee,822623,Gold,2021-09-22
372,Harrison,Kumar,Male,59,Chennai,Tamil Nadu,Government Employee,997643,Silver,2021-11-09
373,Elijah,Guha,Male,28,Ahmedabad,Gujarat,Student,405934,Standard,2022-11-12
374,Yutika,Dave,Female,54,Delhi,Delhi,Software Engineer,1307923,Gold,2023-07-14
375,Rishi,Yohannan,Male,38,Ahmedabad,Gujarat,Doctor,1239714,Standard,2021-04-29
376,Chakrika,Shukla,Female,67,Chandigarh,Chandigarh,Doctor,2060623,Silver,2023-08-20
377,Raagini,Seth,Female,51,Bengaluru,Karnataka,Student,470029,Standard,2020-05-18
378,Yashasvi,Sethi,Female,38,Kolkata,West Bengal,Lawyer,1902005,Platinum,2022-01-15
379,Divya,Chada,Female,40,Chandigarh,Chandigarh,Consultant,2335823,Silver,2023-06-12
380,Garima,Saxena,Female,33,Hyderabad,Telangana,Government Employee,1007699,Standard,2024-02-08
381,Eesha,Bahri,Female,36,Surat,Gujarat,Doctor,1824142,Silver,2024-03-22
382,Jhalak,Mane,Female,53,Pune,Maharashtra,Manager,1906220,Gold,2021-10-07
383,Veda,Raghavan,Female,61,Jaipur,Rajasthan,Business,1511177,Standard,2024-10-08
384,Anika,Pai,Female,20,Chennai,Tamil Nadu,Manager,1207182,Standard,2026-03-21
385,Kai,Vaidya,Male,34,Lucknow,Uttar Pradesh,Manager,1827729,Silver,2025-12-16
386,Anmol,Thakur,Male,35,Chandigarh,Chandigarh,Doctor,2936340,Gold,2019-04-10
387,Pavani,Issac,Female,65,Jaipur,Rajasthan,Software Engineer,1029064,Silver,2025-06-20
388,Finn,Sampath,Male,51,Noida,Uttar Pradesh,Student,451185,Standard,2025-04-15
389,Laksh,Sandal,Male,39,Kolkata,West Bengal,Student,152532,Silver,2024-04-19
390,Baljiwan,Arya,Male,28,Chandigarh,Chandigarh,Software Engineer,810866,Standard,2019-09-08
391,Upma,Nigam,Female,66,Hyderabad,Telangana,Lawyer,2164278,Platinum,2019-08-21
392,Daksha,Choudhary,Female,67,Noida,Uttar Pradesh,Business,1248145,Standard,2021-06-29
393,Ranveer,Dugar,Male,29,Noida,Uttar Pradesh,Consultant,1056440,Standard,2018-09-28
394,Elijah,Mutti,Male,49,Surat,Gujarat,Student,308139,Standard,2021-12-06
395,Watika,Arya,Female,54,Chennai,Tamil Nadu,Student,104858,Silver,2019-07-10
396,Yutika,Nagy,Female,52,Lucknow,Uttar Pradesh,Business,2905678,Standard,2025-12-14
397,Frado,Gill,Male,30,Chennai,Tamil Nadu,Consultant,2863021,Gold,2024-03-08
398,Waida,Murty,Female,34,Lucknow,Uttar Pradesh,Software Engineer,1762413,Silver,2021-10-17
399,William,Dhaliwal,Male,61,Jaipur,Rajasthan,Manager,1518710,Silver,2022-05-07
400,Agastya,Chandran,Male,43,Lucknow,Uttar Pradesh,Government Employee,1397734,Gold,2023-12-05
401,Vrinda,Rai,Female,24,Lucknow,Uttar Pradesh,Teacher,610152,Standard,2022-02-09
402,Chandresh,Puri,Male,33,Noida,Uttar Pradesh,Lawyer,1478641,Standard,2025-11-13
403,Ridhi,Singhal,Female,35,Surat,Gujarat,Doctor,2136872,Platinum,2021-10-21
404,Rajata,Murty,Female,18,Jaipur,Rajasthan,Government Employee,1257997,Standard,2026-06-12
405,Aradhana,Mane,Female,25,Lucknow,Uttar Pradesh,Doctor,1330284,Standard,2025-01-22
406,Jairaj,Bera,Male,63,Noida,Uttar Pradesh,Professor,1753861,Silver,2025-11-23
407,Jason,Ben,Male,32,Jaipur,Rajasthan,Business,2541590,Standard,2024-11-03
408,Parth,Balakrishnan,Male,65,Ahmedabad,Gujarat,Lawyer,1121253,Platinum,2023-04-30
409,Ekaja,Munshi,Female,52,Surat,Gujarat,Professor,1687398,Gold,2025-02-18
410,Kalpit,Murthy,Male,56,Surat,Gujarat,Doctor,2626780,Gold,2026-03-28
411,Jairaj,Mani,Male,63,Chandigarh,Chandigarh,Consultant,2773796,Standard,2021-10-22
412,Dhruv,Rau,Male,50,Noida,Uttar Pradesh,Student,387125,Standard,2023-03-15
413,David,Rajagopalan,Male,51,Nagpur,Maharashtra,Software Engineer,1488112,Standard,2019-10-18
414,Reyansh,Yogi,Male,50,Mumbai,Maharashtra,Government Employee,1012573,Standard,2018-07-20
415,Nihal,Yohannan,Male,44,Chandigarh,Chandigarh,Lawyer,1076707,Standard,2023-12-01
416,Tanveer,Murthy,Male,69,Lucknow,Uttar Pradesh,Consultant,2839355,Standard,2023-09-22
417,Ranbir,Oak,Male,18,Nagpur,Maharashtra,Professor,1233635,Silver,2023-05-12
418,Dominic,Cheema,Male,62,Pune,Maharashtra,Student,322139,Standard,2020-03-13
419,Rehaan,Bajaj,Male,20,Ahmedabad,Gujarat,Teacher,889567,Standard,2020-01-02
420,Madhav,Pai,Male,42,Pune,Maharashtra,Software Engineer,1681562,Standard,2022-03-16
421,Baghyawati,Bhatia,Female,60,Lucknow,Uttar Pradesh,Professor,868296,Gold,2021-02-02
422,Samarth,Pathak,Male,52,Bengaluru,Karnataka,Manager,1148791,Standard,2023-02-18
423,Balvan,Dar,Male,66,Delhi,Delhi,Doctor,2950747,Standard,2020-08-12
424,Sanaya,Mall,Female,52,Indore,Madhya Pradesh,Lawyer,2212431,Standard,2022-09-05
425,Ishanvi,Tailor,Female,40,Ahmedabad,Gujarat,Doctor,1719070,Standard,2025-02-07
426,Qabil,Dhar,Male,60,Surat,Gujarat,Teacher,416891,Standard,2022-10-08
427,Om,Bhatnagar,Male,24,Mumbai,Maharashtra,Doctor,1632184,Silver,2019-05-02
428,Chaman,Jhaveri,Female,21,Indore,Madhya Pradesh,Government Employee,1204667,Standard,2026-03-23
429,Dhruv,Mody,Male,52,Hyderabad,Telangana,Professor,1620571,Standard,2024-05-20
430,Udarsh,Dhaliwal,Male,32,Chennai,Tamil Nadu,Software Engineer,1856746,Gold,2020-02-23
431,Vansha,Batta,Female,61,Surat,Gujarat,Government Employee,1126962,Gold,2023-02-09
432,Xavier,Patla,Male,51,Lucknow,Uttar Pradesh,Business,1600877,Standard,2023-04-16
433,Sudiksha,Kashyap,Female,55,Chandigarh,Chandigarh,Business,1255674,Gold,2019-07-28
434,Chanakya,Kapur,Male,40,Delhi,Delhi,Professor,1739392,Gold,2019-06-22
435,Tamanna,Thaman,Female,44,Indore,Madhya Pradesh,Consultant,2236869,Standard,2020-07-28
436,Priya,Devi,Female,52,Surat,Gujarat,Professor,1085622,Standard,2024-09-05
437,Aditya,Mandal,Male,47,Surat,Gujarat,Business,1605455,Gold,2022-02-19
438,Bina,Sarin,Female,33,Kolkata,West Bengal,Professor,981212,Standard,2018-08-15
439,Aarna,Basak,Female,41,Ahmedabad,Gujarat,Teacher,883512,Standard,2023-04-01
440,Faqid,Talwar,Male,61,Kolkata,West Bengal,Student,240751,Silver,2019-11-03
441,Laban,Ray,Male,66,Surat,Gujarat,Teacher,498651,Silver,2025-09-04
442,Ranveer,Kant,Male,39,Nagpur,Maharashtra,Lawyer,1238072,Standard,2024-05-26
443,Ethan,Sani,Male,25,Indore,Madhya Pradesh,Doctor,1598508,Silver,2023-02-13
444,Bhavini,Purohit,Female,63,Jaipur,Rajasthan,Doctor,2658834,Standard,2023-06-22
445,Yatan,Gole,Male,36,Surat,Gujarat,Consultant,2248951,Standard,2019-05-27
446,Lajita,Deep,Female,50,Pune,Maharashtra,Business,2097068,Gold,2025-07-22
447,Aashi,Naik,Female,48,Indore,Madhya Pradesh,Teacher,820907,Silver,2023-10-23
448,Waida,Ravi,Female,44,Pune,Maharashtra,Doctor,1977424,Standard,2025-10-14
449,Hredhaan,Khanna,Male,53,Chennai,Tamil Nadu,Software Engineer,834015,Gold,2019-02-10
450,Yasti,Misra,Female,39,Hyderabad,Telangana,Business,1639259,Standard,2024-10-01
451,Henry,Edwin,Male,61,Lucknow,Uttar Pradesh,Lawyer,1954781,Standard,2021-06-23
452,Darika,Sant,Female,64,Bengaluru,Karnataka,Lawyer,1766428,Silver,2018-12-18
453,Vivaan,Sankaran,Male,29,Ahmedabad,Gujarat,Software Engineer,1946190,Gold,2025-03-20
454,Veer,Kara,Male,22,Nagpur,Maharashtra,Consultant,1041867,Gold,2023-08-14
455,Yagnesh,Bakshi,Male,58,Bengaluru,Karnataka,Student,316212,Standard,2021-03-29
456,Pratyush,Koshy,Male,47,Chandigarh,Chandigarh,Student,214672,Standard,2026-03-16
457,Isha,Sengupta,Female,52,Delhi,Delhi,Lawyer,832991,Silver,2021-10-29
458,Zayan,Choudhry,Male,35,Indore,Madhya Pradesh,Student,377567,Standard,2020-07-07
459,Madhavi,Halder,Female,62,Nagpur,Maharashtra,Student,363305,Silver,2022-05-20
460,Amol,Gara,Male,51,Mumbai,Maharashtra,Teacher,881321,Standard,2023-03-25
461,Pranit,Shankar,Male,70,Chennai,Tamil Nadu,Government Employee,1052029,Standard,2020-09-30
462,Bhavani,Murthy,Female,47,Kolkata,West Bengal,Teacher,595586,Silver,2026-06-20
463,Wyatt,Baria,Male,59,Lucknow,Uttar Pradesh,Business,1338131,Silver,2020-09-02
464,Gaurav,Toor,Male,53,Kolkata,West Bengal,Professor,1495374,Standard,2024-10-15
465,Ansh,Kapadia,Male,45,Ahmedabad,Gujarat,Software Engineer,973405,Silver,2021-06-17
466,Pallavi,Gour,Female,51,Mumbai,Maharashtra,Government Employee,1399636,Gold,2024-12-09
467,Owen,Din,Male,54,Noida,Uttar Pradesh,Doctor,2651832,Standard,2019-03-11
468,Siddharth,Mane,Male,35,Noida,Uttar Pradesh,Teacher,758837,Gold,2023-12-19
469,Balendra,Barad,Male,31,Delhi,Delhi,Software Engineer,1459522,Silver,2022-01-24
470,Arya,Dutta,Female,54,Bengaluru,Karnataka,Teacher,556907,Standard,2022-05-09
471,Krisha,Chaudhry,Female,66,Kolkata,West Bengal,Consultant,2291375,Silver,2019-02-09
472,Krishna,Krish,Male,24,Delhi,Delhi,Consultant,2350639,Standard,2025-03-01
473,Bakhshi,Doctor,Male,57,Surat,Gujarat,Manager,2169130,Platinum,2022-08-17
474,Yashasvi,Khurana,Female,35,Lucknow,Uttar Pradesh,Manager,962129,Silver,2026-07-06
475,Yashawini,Thaker,Female,53,Pune,Maharashtra,Lawyer,1278440,Gold,2025-03-04
476,Ekani,Manne,Female,67,Mumbai,Maharashtra,Software Engineer,1597070,Silver,2022-06-02
477,Warjas,Kannan,Male,27,Chennai,Tamil Nadu,Teacher,443011,Standard,2023-06-22
478,Ojas,Dada,Male,24,Pune,Maharashtra,Professor,1364122,Standard,2022-07-21
479,Damyanti,Bala,Female,35,Surat,Gujarat,Lawyer,1554801,Standard,2023-05-27
480,Lakshit,Toor,Male,53,Ahmedabad,Gujarat,Software Engineer,1703829,Silver,2026-04-28
481,Yashodhara,Ravi,Female,40,Mumbai,Maharashtra,Teacher,413768,Silver,2025-05-19
482,Qushi,Nayar,Female,44,Chennai,Tamil Nadu,Professor,725880,Standard,2022-05-07
483,Ethan,Shetty,Male,51,Jaipur,Rajasthan,Consultant,1918135,Standard,2020-07-12
484,Yamini,Varkey,Female,37,Chennai,Tamil Nadu,Software Engineer,1091168,Standard,2023-07-05
485,Timothy,Kulkarni,Male,35,Kolkata,West Bengal,Teacher,487664,Standard,2022-09-23
486,Hemangini,Sampath,Female,33,Chennai,Tamil Nadu,Teacher,589333,Silver,2026-01-06
487,Tanvi,Muni,Female,47,Hyderabad,Telangana,Government Employee,1146624,Standard,2023-07-31
488,Hamsini,Mahal,Female,57,Pune,Maharashtra,Student,307456,Standard,2023-09-29
489,Jyoti,Basak,Female,70,Kolkata,West Bengal,Lawyer,1501992,Gold,2021-12-08
490,Xavier,Rout,Male,62,Jaipur,Rajasthan,Business,2344967,Standard,2022-03-26
491,Hemal,Behl,Female,36,Pune,Maharashtra,Software Engineer,1635168,Silver,2019-05-12
492,Charita,Sarin,Female,38,Hyderabad,Telangana,Government Employee,1319959,Standard,2023-02-04
493,Zansi,Arora,Female,54,Noida,Uttar Pradesh,Manager,1138840,Standard,2024-12-20
494,Ikbal,Deshpande,Male,47,Indore,Madhya Pradesh,Consultant,1012894,Gold,2021-02-02
495,Frederick,Sani,Male,62,Chennai,Tamil Nadu,Lawyer,2472867,Standard,2022-08-14
496,Adya,Viswanathan,Female,37,Lucknow,Uttar Pradesh,Lawyer,1091879,Standard,2019-12-18
497,Zayan,Hayre,Male,46,Mumbai,Maharashtra,Professor,1490607,Platinum,2023-10-15
498,Watika,Naidu,Female,50,Chandigarh,Chandigarh,Government Employee,920274,Gold,2019-04-22
499,Mohini,Sha,Female,41,Surat,Gujarat,Consultant,1054204,Silver,2018-11-19
500,Girish,Bala,Male,60,Hyderabad,Telangana,Teacher,803153,Silver,2026-03-15
501,Gautam,Bakshi,Male,59,Jaipur,Rajasthan,Government Employee,546448,Silver,2022-12-16
502,Harini,Kale,Female,18,Mumbai,Maharashtra,Manager,1802730,Standard,2023-04-21
503,Aryan,Saraf,Male,41,Ahmedabad,Gujarat,Consultant,1827074,Standard,2020-06-07
504,Isaac,Vyas,Male,24,Ahmedabad,Gujarat,Manager,951511,Standard,2020-04-24
505,Manthan,Borah,Male,27,Indore,Madhya Pradesh,Teacher,835849,Standard,2024-12-02
506,Chaman,Gola,Female,51,Hyderabad,Telangana,Lawyer,2444733,Standard,2019-07-09
507,Yahvi,Gupta,Female,62,Indore,Madhya Pradesh,Teacher,629725,Standard,2020-08-04
508,Harsh,Chandra,Male,63,Surat,Gujarat,Business,1187414,Standard,2026-05-11
509,Dayamai,Tata,Female,28,Surat,Gujarat,Teacher,755016,Gold,2020-11-14
510,Dominic,Batta,Male,28,Chandigarh,Chandigarh,Consultant,1631709,Standard,2023-07-06
511,Garima,Bera,Female,43,Surat,Gujarat,Lawyer,1286236,Silver,2022-02-07
512,Aadi,Divan,Male,65,Delhi,Delhi,Professor,1529596,Silver,2019-08-10
513,Maanav,Dash,Male,42,Kolkata,West Bengal,Lawyer,2041940,Standard,2020-04-24
514,Tristan,Sachdev,Male,63,Surat,Gujarat,Doctor,1783731,Gold,2025-03-30
515,Umang,Gupta,Male,52,Surat,Gujarat,Government Employee,606694,Standard,2025-07-02
516,Chanchal,Raman,Female,34,Mumbai,Maharashtra,Doctor,2159552,Silver,2018-10-23
517,Gaurika,Buch,Female,42,Jaipur,Rajasthan,Consultant,2214512,Silver,2019-05-29
518,Zehaan,Golla,Male,47,Nagpur,Maharashtra,Manager,1638165,Silver,2020-08-01
519,Wishi,Khanna,Female,61,Mumbai,Maharashtra,Government Employee,1118836,Standard,2024-10-04
520,Warinder,Comar,Male,29,Mumbai,Maharashtra,Doctor,1840428,Standard,2022-09-23
521,Owen,Saxena,Male,56,Kolkata,West Bengal,Consultant,2529333,Standard,2018-09-14
522,Ikshita,Chawla,Female,58,Ahmedabad,Gujarat,Professor,1089553,Standard,2026-05-13
523,William,Sachdev,Male,36,Ahmedabad,Gujarat,Consultant,1599884,Standard,2022-10-31
524,Jagrati,Radhakrishnan,Female,40,Delhi,Delhi,Lawyer,2098996,Platinum,2019-04-25
525,Pavani,Shanker,Female,42,Nagpur,Maharashtra,Software Engineer,1209214,Platinum,2026-01-04
526,Radhika,Tandon,Female,63,Kolkata,West Bengal,Professor,1731223,Gold,2018-09-13
527,Nandini,Merchant,Female,19,Jaipur,Rajasthan,Software Engineer,973372,Silver,2024-04-27
528,Kevin,Rastogi,Male,32,Chennai,Tamil Nadu,Business,1137133,Standard,2019-10-20
529,Chatresh,Iyengar,Male,67,Indore,Madhya Pradesh,Lawyer,1986254,Silver,2025-04-09
530,Wyatt,Ramanathan,Male,67,Chennai,Tamil Nadu,Government Employee,619754,Standard,2022-11-09
531,Wishi,Kunda,Female,64,Surat,Gujarat,Consultant,1074527,Standard,2021-01-16
532,Abhiram,Ganguly,Male,59,Indore,Madhya Pradesh,Professor,914782,Silver,2024-01-06
533,Damini,Nagi,Female,40,Chennai,Tamil Nadu,Student,335789,Gold,2020-10-11
534,Umang,Hora,Male,69,Surat,Gujarat,Lawyer,1046176,Standard,2020-05-24
535,Veda,Wable,Female,28,Kolkata,West Bengal,Government Employee,1163508,Silver,2022-08-03
536,Peter,Thaman,Male,54,Delhi,Delhi,Doctor,2889131,Standard,2024-06-19
537,Maya,Ghosh,Female,38,Bengaluru,Karnataka,Government Employee,1064939,Platinum,2025-06-14
538,Ishita,Wagle,Female,50,Chennai,Tamil Nadu,Business,3402227,Platinum,2020-10-01
539,Parth,Goel,Male,21,Noida,Uttar Pradesh,Software Engineer,1663179,Platinum,2018-10-08
540,Harish,Kala,Male,63,Bengaluru,Karnataka,Software Engineer,1323611,Standard,2022-02-02
541,Harrison,Lal,Male,54,Bengaluru,Karnataka,Professor,1726469,Silver,2024-12-15
542,Kritika,Sidhu,Female,58,Mumbai,Maharashtra,Professor,1647895,Silver,2022-03-03
543,Aarush,Dhawan,Male,35,Indore,Madhya Pradesh,Professor,1781319,Silver,2024-04-20
544,Eta,Sampath,Female,55,Pune,Maharashtra,Lawyer,1823503,Standard,2024-02-16
545,David,Rajan,Male,62,Lucknow,Uttar Pradesh,Lawyer,2131357,Standard,2021-04-04
546,Ethan,Sama,Male,45,Hyderabad,Telangana,Consultant,2568141,Gold,2018-08-10
547,Niharika,Mohan,Female,36,Nagpur,Maharashtra,Business,2354194,Standard,2024-07-12
